id,dateadded,name,reviews_date,reviews_rating,reviews_username
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-06T00:00:00Z,,Dallas
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,William Hardin
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,William Hardin
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,5,William Hardin
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-06T00:00:00Z,4,Dallas
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-03T00:00:00Z,,Gregory P. Baker
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,William Hardin
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-07T00:00:00Z,,Mandy
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,William Hardin
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-06T00:00:00Z,,Dallas
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-06T00:00:00Z,,Dallas
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-07T00:00:00Z,,Mandy
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-07T00:00:00Z,,Mandy
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-07T00:00:00Z,,Mandy
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-07T00:00:00Z,5,Mandy
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-03T00:00:00Z,,Gregory P. Baker
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,5,William Hardin
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-06T00:00:00Z,4,Dallas
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-06T00:00:00Z,,Dallas
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,William Hardin
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,William Hardin
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-03T00:00:00Z,,Gregory P. Baker
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-06T00:00:00Z,4,Dallas
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-07T00:00:00Z,,Mandy
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,5,William Hardin
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-03T00:00:00Z,,Gregory P. Baker
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,William Hardin
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),2014-04-03T00:00:00Z,,Gregory P. Baker
AVpff7_VilAPnD_xc1E_,2016-02-03T04:11:33Z,Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,William Hardin
AV00lzP7GV-KLJ3ac0uk,2017-07-12T02:18:30Z,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Indigo Fabric,2017-01-30T00:00:00Z,5,D. Miyao
AV00lzP7GV-KLJ3ac0uk,2017-07-12T02:18:30Z,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Indigo Fabric,2016-11-06T00:00:00Z,5,dm
AV00lzP7GV-KLJ3ac0uk,2017-07-12T02:18:30Z,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Indigo Fabric,2016-11-11T00:00:00Z,4,Corey Clarke
AV00lzP7GV-KLJ3ac0uk,2017-07-12T02:18:30Z,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Indigo Fabric,2016-11-28T00:00:00Z,5,A.C
AV00lzP7GV-KLJ3ac0uk,2017-07-12T02:18:30Z,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Indigo Fabric,2016-11-17T00:00:00Z,3,Vincent Pompei
AV00lzP7GV-KLJ3ac0uk,2017-07-12T02:18:30Z,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Indigo Fabric,2017-04-20T00:00:00Z,5,Bob
AV00lzP7GV-KLJ3ac0uk,2017-07-12T02:18:30Z,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Indigo Fabric,2017-01-12T00:00:00Z,5,JB 85
AV00lzP7GV-KLJ3ac0uk,2017-07-12T02:18:30Z,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Indigo Fabric,,5,C. Morrow
AV00lzP7GV-KLJ3ac0uk,2017-07-12T02:18:30Z,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Indigo Fabric,2017-01-11T00:00:00Z,5,Ryan
AV00lzP7GV-KLJ3ac0uk,2017-07-12T02:18:30Z,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Indigo Fabric,2017-01-30T00:00:00Z,5,D. Miyao
AV1T0_7M-jtxr-f31CoX,2017-07-18T03:53:08Z,Amazon Tap Sling Cover - Tangerine,2016-04-01T00:00:00Z,4,Jbird
AV1T0_7M-jtxr-f31CoX,2017-07-18T03:53:08Z,Amazon Tap Sling Cover - Tangerine,,5,Devin Stephens
AV1T0_7M-jtxr-f31CoX,2017-07-18T03:53:08Z,Amazon Tap Sling Cover - Tangerine,2016-12-15T00:00:00Z,5,CHRISTOPHER JONES
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",,3,B. Tarbuck
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",2013-11-07T00:00:00Z,4,Amazon Reviewer
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",2015-03-15T00:00:00Z,1,Samuel Ruiz
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",2014-10-30T00:00:00Z,3,Tina L. Harmon
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",2013-11-07T00:00:00Z,,Amazon Reviewer
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",2013-11-07T00:00:00Z,,Amazon Reviewer
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",,,B. Tarbuck
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",,3,B. Tarbuck
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",2013-11-07T00:00:00Z,,Amazon Reviewer
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",,3,B. Tarbuck
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",2013-11-07T00:00:00Z,4,Amazon Reviewer
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",2013-11-07T00:00:00Z,4,Amazon Reviewer
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",,,Amazon Customer
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",,,"Things I Love Like,"
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",,,"Things I Love Like,"
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",2013-11-07T00:00:00Z,,Amazon Reviewer
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",,5,"Things I Love Like,"
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",2013-11-07T00:00:00Z,4,Amazon Reviewer
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",,,B. Tarbuck
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",,,"Things I Love Like,"
AVpfpzCi1cnluZ0-oxEr,2015-06-02T08:44:19Z,"Kindle Fire HDX 8.9""",2013-11-07T00:00:00Z,,Amazon Reviewer
AV1T19lYglJLPUi8H8Y_,2017-07-18T03:57:21Z,Kindle Voyage E-reader,2014-10-23T00:00:00Z,5,K.E. Fuhrmann
AV1T19lYglJLPUi8H8Y_,2017-07-18T03:57:21Z,Kindle Voyage E-reader,2014-10-22T00:00:00Z,3,sam
AV29ePzlGV-KLJ3amjUT,2017-08-07T16:13:29Z,Kindle Paperwhite E-reader - Black,2017-05-29T00:00:00Z,5,BShaw
AV29ePzlGV-KLJ3amjUT,2017-08-07T16:13:29Z,Kindle Paperwhite E-reader - Black,2015-07-01T00:00:00Z,5,Desert Rat
AV29ePzlGV-KLJ3amjUT,2017-08-07T16:13:29Z,Kindle Paperwhite E-reader - Black,,5,J. Chambers
AV1T19jOglJLPUi8H8Y9,2017-07-18T03:57:20Z,Certified Refurbished Kindle Paperwhite E-reader - Black,2017-05-29T00:00:00Z,5,BShaw
AV1T19jOglJLPUi8H8Y9,2017-07-18T03:57:20Z,Certified Refurbished Kindle Paperwhite E-reader - Black,2015-07-01T00:00:00Z,5,Desert Rat
AV1T19jOglJLPUi8H8Y9,2017-07-18T03:57:20Z,Certified Refurbished Kindle Paperwhite E-reader - Black,,5,J. Chambers
AV1T19mDGV-KLJ3adSMT,2017-07-18T03:57:21Z,Kindle Oasis with Leather Charging Cover - Black,2016-05-03T00:00:00Z,5,Kenneth Jung
AV1T19mDGV-KLJ3adSMT,2017-07-18T03:57:21Z,Kindle Oasis with Leather Charging Cover - Black,,5,Phil (not) in Magnolia
AV1T19mDGV-KLJ3adSMT,2017-07-18T03:57:21Z,Kindle Oasis with Leather Charging Cover - Black,,2,Pedro P. Cunha
AV1T1u7jvKc47QAVgf3J,2017-07-18T03:56:21Z,Fire HDX 8.9 Tablet,,5,Liberty Standard
AV1T1u7jvKc47QAVgf3J,2017-07-18T03:56:21Z,Fire HDX 8.9 Tablet,2014-10-29T00:00:00Z,3,Christopher Le
AV1T1u7jvKc47QAVgf3J,2017-07-18T03:56:21Z,Fire HDX 8.9 Tablet,,5,Michael Gallagher
AV1T19kvglJLPUi8H8Y-,2017-07-18T03:57:21Z,Kindle Oasis E-reader with Leather Charging Cover - Walnut,,5,Phil (not) in Magnolia
AV1T19kvglJLPUi8H8Y-,2017-07-18T03:57:21Z,Kindle Oasis E-reader with Leather Charging Cover - Walnut,,5,J. Chambers
AV1T19kvglJLPUi8H8Y-,2017-07-18T03:57:21Z,Kindle Oasis E-reader with Leather Charging Cover - Walnut,2016-04-29T00:00:00Z,3,S. Goldstein
AV1T19kvglJLPUi8H8Y-,2017-07-18T03:57:21Z,Kindle Oasis E-reader with Leather Charging Cover - Walnut,2016-05-09T00:00:00Z,5,Lyn Craven
AV1Nik13-jtxr-f31AFO,2017-07-16T22:34:55Z,Kindle E-reader - Black,2016-08-08T00:00:00Z,5,MissOliviaP
AV1Nik13-jtxr-f31AFO,2017-07-16T22:34:55Z,Kindle E-reader - Black,2016-07-12T00:00:00Z,5,Rustic
AV1Nik13-jtxr-f31AFO,2017-07-16T22:34:55Z,Kindle E-reader - Black,,5,Sara Krzykowski
AV1Nik13-jtxr-f31AFO,2017-07-16T22:34:55Z,Kindle E-reader - Black,2016-07-13T00:00:00Z,5,Alex
AV1Nik13-jtxr-f31AFO,2017-07-16T22:34:55Z,Kindle E-reader - Black,2016-11-21T00:00:00Z,5,Dina
AV1Nik13-jtxr-f31AFO,2017-07-16T22:34:55Z,Kindle E-reader - Black,2016-08-28T00:00:00Z,5,Linda S Fox
AVpfldWhLJeJML43_7zF,2016-02-07T20:58:00Z,Certified Refurbished Kindle Voyage E-reader with Special Offers,,5,J. Chambers
AVpfldWhLJeJML43_7zF,2016-02-07T20:58:00Z,Certified Refurbished Kindle Voyage E-reader with Special Offers,2014-10-23T00:00:00Z,5,K.E. Fuhrmann
AVpfldWhLJeJML43_7zF,2016-02-07T20:58:00Z,Certified Refurbished Kindle Voyage E-reader with Special Offers,2014-10-22T00:00:00Z,3,sam
AV1T1nJ_GV-KLJ3adSMC,2017-07-18T03:55:49Z,Certified Refurbished Echo Dot (2nd Generation) - Black,2017-05-06T00:00:00Z,5,Snowmass
AV1T1nJ_GV-KLJ3adSMC,2017-07-18T03:55:49Z,Certified Refurbished Echo Dot (2nd Generation) - Black,,5,Robert Beeman
AV1T1nJ_GV-KLJ3adSMC,2017-07-18T03:55:49Z,Certified Refurbished Echo Dot (2nd Generation) - Black,2017-03-25T00:00:00Z,5,Philip J. Bohlken
AV1T1nJ_GV-KLJ3adSMC,2017-07-18T03:55:49Z,Certified Refurbished Echo Dot (2nd Generation) - Black,2017-04-18T00:00:00Z,4,Amazon Customer
AV1T1nJ_GV-KLJ3adSMC,2017-07-18T03:55:49Z,Certified Refurbished Echo Dot (2nd Generation) - Black,,5,Marianne Rattan
AV1T1nJ_GV-KLJ3adSMC,2017-07-18T03:55:49Z,Certified Refurbished Echo Dot (2nd Generation) - Black,2017-06-04T00:00:00Z,5,mark d.
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-06T00:00:00Z,,Dallas
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,5,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T00:00:00Z,,Gregory P. Baker
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-06T00:00:00Z,,Dallas
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T00:00:00Z,,Gregory P. Baker
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-06T00:00:00Z,4,Dallas
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-06T00:00:00Z,4,Dallas
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-06T00:00:00Z,,Dallas
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T00:00:00Z,,Gregory P. Baker
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-06T00:00:00Z,4,Dallas
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,5,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-06T00:00:00Z,,Dallas
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,5,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T00:00:00Z,4,Gregory P. Baker
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,5,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,5,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T00:00:00Z,,Gregory P. Baker
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T00:00:00Z,,Gregory P. Baker
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T00:00:00Z,4,Gregory P. Baker
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-06T00:00:00Z,,Dallas
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,5,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-06T00:00:00Z,,Dallas
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T00:00:00Z,,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-06T00:00:00Z,,Dallas
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,,,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T00:00:00Z,,Gregory P. Baker
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-08T05:00:00Z,,Bill-NM
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-02T05:00:00Z,,b52john
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-09-02T05:00:00Z,5,Spiral42 Trivia Fanatic
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-01T05:00:00Z,,Debora Helen Akers
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-04T05:00:00Z,,Audrey Macedo-Burman
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-07T05:00:00Z,5,Mandy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-09-02T05:00:00Z,5,Alice
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-02T05:00:00Z,,Gena Mueller
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T05:00:00Z,,Nuknuk
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T05:00:00Z,,JDB
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T05:00:00Z,5,William Hardin
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T05:00:00Z,,Bron Bron
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-04T05:00:00Z,,Ralph A. Fenner zonker2
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-09-03T05:00:00Z,2,Max Nancy
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-09-02T05:00:00Z,1,txtech1997
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-06-24T05:00:00Z,1,IMA
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-29T05:00:00Z,,cdmr9816
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T05:00:00Z,3,A. Dent Aragorn
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-30T05:00:00Z,,Amazon Customer
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-29T05:00:00Z,,LKelly
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-02T05:00:00Z,,Lynn Vernon
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-30T05:00:00Z,,Greg Prachyl
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-04T05:00:00Z,5,R. Colley RC
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-29T05:00:00Z,,Amazon Customer
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-01T05:00:00Z,,Robert Earl Weiss bobearlw
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-09-03T05:00:00Z,5,Caryl Faulkender
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-10T05:00:00Z,,awarlock awarlock
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-04T05:00:00Z,,TheDoctor2250
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-29T05:00:00Z,,T. Dennis
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-09-02T05:00:00Z,4,Maria
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-04T05:00:00Z,,EvenGodHatesApple
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-01T05:00:00Z,,KG
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-04T05:00:00Z,,Jadeada
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T05:00:00Z,,WiseShopper
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T05:00:00Z,4,Gregory P. Baker
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-01T05:00:00Z,,Eduardo Mc Allister Eduardo Mc Allister
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-30T05:00:00Z,,Mike Rowan
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-29T05:00:00Z,,Thomas Smolen
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T05:00:00Z,4,Gregory P. Baker
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-09-02T05:00:00Z,5,Lynne Matlack Kindle Junkie
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-30T05:00:00Z,,M Sean Browne
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-02T05:00:00Z,,Gregory V Fawley
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-04T05:00:00Z,,Meddle
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-02T05:00:00Z,,Jason Young J. Tak Filmproducer
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-01T05:00:00Z,,Amazonianator
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-29T05:00:00Z,,GameWarden
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-02T05:00:00Z,,Jim Wiggs
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-04T05:00:00Z,,Paul L. Thwaites
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-05-02T05:00:00Z,,jrodie
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-09-02T05:00:00Z,4,CV
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-09-03T05:00:00Z,5,Thomas B
AVpfLiCSilAPnD_xWpk_,2015-05-22T18:12:20Z,Amazon Fire TV,2014-04-03T05:00:00Z,,William Hardin
