,id,name,reviews_rating,reviews_username
1165,43,24,5.0,234
1166,43,24,3.0,938
1167,43,24,5.0,130
1168,43,24,5.0,778
1169,43,24,5.0,622
1170,43,24,5.0,224
1171,43,24,5.0,331
1172,43,24,5.0,252
1173,43,24,3.0,616
1174,43,24,5.0,633
1175,43,24,4.0,256
1176,43,24,5.0,204
1177,43,24,4.0,904
1178,43,24,4.0,235
1179,43,24,5.0,22
1180,43,24,4.0,18
1181,43,24,5.0,169
1182,43,24,4.0,163
1183,43,24,5.0,506
1184,43,24,5.0,308
1185,43,24,4.0,571
1186,43,24,5.0,78
1187,43,24,4.0,253
1188,43,24,4.0,249
1189,43,24,5.0,739
1190,43,24,5.0,290
1191,43,24,4.0,842
1192,43,24,5.0,936
1193,43,24,5.0,684
1194,43,24,5.0,900
1195,43,24,5.0,781
1196,43,24,5.0,140
1197,43,24,4.0,857
1198,43,24,3.0,875
1199,43,24,4.0,891
1200,43,24,5.0,98
1201,43,24,5.0,107
1202,43,24,5.0,540
1203,43,24,5.0,479
1204,43,24,5.0,668
1205,43,24,5.0,224
1206,43,24,5.0,609
1207,43,24,1.0,23
1208,43,24,5.0,207
1209,43,24,5.0,822
1210,43,24,5.0,873
1211,43,24,5.0,719
1212,43,24,5.0,148
1213,43,24,5.0,6
1214,43,24,5.0,747
1215,43,24,4.0,251
1216,43,24,5.0,380
1217,43,24,4.0,887
1218,43,24,4.0,717
1219,43,24,3.0,269
1220,43,24,5.0,357
1221,43,24,4.0,541
1222,43,24,4.0,173
1223,43,24,5.0,617
1224,43,24,4.0,316
1225,43,24,5.0,170
1226,43,24,5.0,169
1227,43,24,5.0,572
1228,43,24,4.0,482
1229,43,24,4.0,220
1230,43,24,5.0,431
1231,43,24,4.0,434
1232,43,24,5.0,681
1233,43,24,5.0,924
1234,43,24,4.0,782
1235,43,24,4.0,824
1236,43,24,4.0,755
1237,43,24,4.0,306
1238,43,24,5.0,340
1239,43,24,4.0,846
1240,43,24,5.0,122
1241,43,24,4.0,852
1242,43,24,4.0,43
1243,43,24,4.0,501
1244,43,24,5.0,312
1245,43,24,4.0,216
1246,43,24,5.0,563
1247,43,24,5.0,455
1248,43,24,5.0,543
1249,43,24,2.0,44
1250,43,24,5.0,623
1251,43,24,5.0,413
1252,43,24,5.0,271
1253,43,24,5.0,219
1254,43,24,5.0,141
1255,43,24,5.0,918
1256,43,24,5.0,318
1257,43,24,5.0,244
1258,43,24,3.0,182
1259,43,24,4.0,663
1260,43,24,3.0,49
1261,43,24,5.0,855
1262,43,24,5.0,20
1263,43,24,5.0,335
1264,43,24,5.0,892
1265,43,24,5.0,536
1266,43,24,4.0,795
1267,43,24,4.0,914
1268,43,24,5.0,56
1269,43,24,4.0,941
1270,43,24,5.0,478
1271,43,24,5.0,307
1272,43,24,4.0,790
1273,43,24,5.0,165
1274,43,24,5.0,395
1275,43,24,5.0,653
1276,43,24,2.0,621
1277,43,24,5.0,836
1278,43,24,4.0,10
1279,43,24,4.0,245
1280,43,24,5.0,490
1281,43,24,5.0,659
1282,43,24,5.0,498
1283,43,24,5.0,809
1284,43,24,5.0,934
1285,43,24,5.0,486
1286,43,24,5.0,726
1287,43,24,5.0,539
1288,43,24,5.0,339
1289,43,24,3.0,825
1290,43,24,5.0,720
1291,43,24,5.0,791
1292,43,24,5.0,425
1293,43,24,4.0,166
1294,43,24,5.0,642
1295,43,24,4.0,635
1296,43,24,5.0,935
1297,43,24,3.0,928
1298,43,24,3.0,767
1299,43,24,4.0,885
1300,43,24,2.0,104
1301,43,24,5.0,320
1302,43,24,5.0,775
1303,43,24,4.0,678
1304,43,24,5.0,352
1305,43,24,5.0,591
1306,43,24,4.0,909
1307,43,24,5.0,833
1308,43,24,5.0,759
1309,43,24,5.0,933
1310,43,24,5.0,669
1311,43,24,4.0,214
1312,43,24,4.0,879
1313,43,24,1.0,821
1314,43,24,5.0,444
1315,43,24,5.0,379
1316,43,24,4.0,277
1317,43,24,4.0,146
1318,43,24,5.0,594
1319,43,24,3.0,818
1320,43,24,4.0,861
1321,43,24,5.0,121
1322,43,24,4.0,820
1323,43,24,5.0,301
1324,43,24,5.0,218
1325,43,24,4.0,780
1326,43,24,5.0,534
1327,43,24,5.0,573
1328,43,24,5.0,120
1329,43,24,4.0,454
1330,43,24,5.0,71
1331,43,24,4.0,826
1332,43,24,4.0,740
1333,43,24,5.0,103
1334,43,24,4.0,22
1335,43,24,4.0,55
1336,43,24,5.0,597
1337,43,24,5.0,201
1338,43,24,5.0,106
1339,43,24,5.0,849
1340,43,24,5.0,449
1341,43,24,5.0,723
1342,43,24,5.0,683
1343,43,24,4.0,522
1344,43,24,5.0,209
1345,43,24,4.0,152
1346,43,24,5.0,325
1347,43,24,5.0,487
1348,43,24,5.0,764
1349,43,24,5.0,634
1350,43,24,5.0,942
1351,43,24,5.0,94
1352,43,24,5.0,859
1353,43,24,5.0,863
1354,43,24,4.0,847
1355,43,24,5.0,440
1356,43,24,5.0,674
1357,43,24,1.0,853
1358,43,24,5.0,533
1359,43,24,5.0,416
1360,43,24,4.0,389
1361,43,24,5.0,743
1362,43,24,5.0,452
1363,43,24,4.0,688
1364,43,24,5.0,87
1365,43,24,5.0,817
1366,43,24,5.0,752
1367,43,24,5.0,692
1368,43,24,5.0,715
1369,43,24,5.0,142
1370,43,24,4.0,736
1371,43,24,5.0,414
1372,43,24,5.0,93
1373,43,24,2.0,86
1374,43,24,1.0,947
1375,43,24,5.0,242
1376,43,24,5.0,90
1377,43,24,5.0,461
1378,43,24,5.0,814
1379,43,24,5.0,302
1380,43,24,4.0,696
1381,43,24,5.0,300
1382,43,24,5.0,851
1383,43,24,5.0,756
1384,43,24,5.0,488
1385,43,24,5.0,294
1386,43,24,4.0,63
1387,43,24,4.0,231
1388,43,24,4.0,305
1389,43,24,5.0,292
1390,43,24,5.0,906
1391,43,24,5.0,433
1392,43,24,4.0,509
1393,43,24,5.0,165
1394,50,60,1.0,615
1395,50,60,5.0,398
1396,50,60,5.0,387
1397,50,60,5.0,437
1398,50,60,5.0,324
1399,50,60,2.0,777
1400,50,60,5.0,948
1401,50,60,1.0,37
1402,50,60,1.0,745
1403,50,60,1.0,356
1404,50,60,4.0,697
1405,50,60,5.0,687
1406,55,0,2.0,366
1407,55,0,5.0,867
1408,55,0,3.0,365
1409,55,0,5.0,703
1410,55,0,1.0,667
1411,55,0,5.0,804
1412,55,0,3.0,59
1413,46,22,5.0,424
1414,46,22,5.0,208
1415,46,22,3.0,704
1416,46,22,5.0,491
1417,46,22,3.0,445
1418,46,22,5.0,628
1419,46,22,5.0,304
1420,46,22,4.0,776
1421,46,22,2.0,494
1422,46,22,3.0,946
1423,46,22,1.0,15
1424,46,22,3.0,342
1425,65,21,5.0,424
1426,65,21,5.0,208
1427,65,21,3.0,704
1428,65,21,5.0,491
1429,65,21,3.0,445
1430,65,21,5.0,628
1431,65,21,5.0,304
1432,65,21,5.0,491
1433,65,21,4.0,776
1434,65,21,2.0,494
1435,47,23,3.0,8
1436,47,23,5.0,586
1437,47,23,5.0,45
1438,47,23,5.0,760
1439,47,23,5.0,760
1440,47,23,5.0,8
1441,47,23,5.0,760
1442,47,23,3.0,8
1443,47,23,3.0,8
1444,47,23,5.0,45
1445,47,23,3.0,8
1446,47,23,5.0,45
1447,47,23,5.0,45
1448,47,23,5.0,760
1449,47,23,5.0,45
1450,47,23,5.0,760
1451,47,23,5.0,760
1452,47,23,5.0,45
1453,47,23,5.0,760
1454,47,23,5.0,760
1455,47,23,5.0,760
1456,47,23,5.0,760
1457,47,23,3.0,8
1458,47,23,3.0,8
1459,47,23,5.0,45
1460,47,23,5.0,760
1461,47,23,5.0,760
1462,47,23,5.0,45
1463,47,23,5.0,760
1464,47,23,3.0,8
1465,47,23,5.0,45
1466,47,23,3.0,8
1467,47,23,3.0,8
1468,47,23,5.0,760
1469,47,23,5.0,45
1470,47,23,3.0,8
1471,47,23,3.0,8
1472,47,23,5.0,45
1473,47,23,5.0,760
1474,47,23,5.0,8
1475,47,23,5.0,760
1476,47,23,5.0,45
1477,47,23,3.0,8
1478,47,23,5.0,45
1479,47,23,5.0,8
1480,47,23,5.0,45
1481,47,23,5.0,760
1482,47,23,5.0,45
1483,47,23,3.0,8
1484,47,23,5.0,760
1485,47,23,3.0,8
1486,47,23,5.0,760
1487,47,23,3.0,8
1488,47,23,5.0,8
1489,47,23,5.0,45
1490,47,23,3.0,8
1491,47,23,5.0,45
1492,47,23,5.0,45
1493,47,23,5.0,8
1494,47,23,5.0,760
1495,47,23,5.0,45
1496,47,23,5.0,45
1497,47,23,5.0,8
1498,47,23,3.0,8
1499,47,23,3.0,8
1500,47,23,5.0,45
1501,47,23,5.0,45
1502,47,23,3.0,8
1503,47,23,5.0,45
1504,47,23,3.0,8
1505,47,23,5.0,45
1506,47,23,5.0,45
1507,47,23,5.0,760
1508,47,23,5.0,45
1509,47,23,5.0,760
1510,47,23,3.0,8
1511,47,23,3.0,8
1512,47,23,3.0,8
1513,47,23,5.0,45
1514,47,23,5.0,8
1515,47,23,5.0,8
1516,47,23,3.0,8
1517,47,23,3.0,8
1518,47,23,5.0,45
1519,47,23,5.0,8
1520,47,23,5.0,45
1521,47,23,5.0,8
1522,47,23,5.0,45
1523,47,23,5.0,8
1524,47,23,5.0,45
1525,47,23,3.0,8
1526,47,23,5.0,8
1527,47,23,3.0,8
1528,47,23,3.0,8
1529,47,23,3.0,8
1530,47,23,3.0,8
1531,47,23,5.0,760
1532,47,23,5.0,8
1533,47,23,3.0,8
1534,47,23,5.0,8
1535,47,23,5.0,45
1536,47,23,5.0,8
1537,47,23,5.0,45
1538,47,23,3.0,8
1539,47,23,3.0,8
1540,47,23,5.0,45
1541,47,23,5.0,760
1542,47,23,5.0,760
1543,47,23,5.0,45
1544,47,23,5.0,8
1545,47,23,5.0,45
1546,47,23,3.0,8
1547,47,23,5.0,760
1548,47,23,5.0,8
1549,47,23,5.0,760
1550,47,23,5.0,45
1551,47,23,5.0,45
1552,47,23,3.0,8
1553,47,23,5.0,45
1554,47,23,5.0,45
1555,47,23,3.0,8
1556,47,23,5.0,8
1557,47,23,3.0,8
1558,47,23,5.0,760
1559,47,23,3.0,8
1560,47,23,5.0,45
1561,47,23,5.0,8
1562,47,23,5.0,760
1563,47,23,5.0,8
1564,47,23,5.0,45
1565,47,23,5.0,760
1566,47,23,5.0,8
1567,47,23,5.0,45
1568,39,61,2.0,611
1569,39,61,5.0,408
1570,39,61,5.0,520
1571,39,61,4.0,917
1572,39,61,3.0,237
1573,39,61,3.0,750
1574,39,61,5.0,254
1575,39,61,1.0,188
1576,39,61,1.0,286
1577,39,61,1.0,19
1578,39,61,1.0,831
1579,39,61,1.0,476
1580,39,61,1.0,345
1581,39,61,2.0,610
1582,39,61,5.0,143
1583,39,61,1.0,37
1584,39,61,2.0,313
1585,42,1,4.0,898
1586,42,1,4.0,711
1587,42,1,2.0,37
1588,42,1,2.0,426
1589,42,1,1.0,212
1590,42,1,1.0,549
1591,42,1,2.0,450
1592,42,1,3.0,297
1593,42,1,1.0,37
1594,42,1,1.0,37
1595,42,1,3.0,507
1596,42,1,1.0,161
